,Day,Travel time on A,Travel time on B,Mean HDV travel time,Mean HDV Perceived travel time,Mean CAV travel time,HDV count on A,HDV count on B,CAV count on A,CAV count on B
0,0.0,10.26338,20.5586484375,15.277175729062499,15.357894341985682,0.0,513.0,487.0,0.0,0.0
1,1.0,14.494419999999998,17.2668984375,15.356660794062497,10.139705248509692,0.0,689.0,311.0,0.0,0.0
2,2.0,13.738420000000001,17.6934609375,15.0791788778125,9.221451979640769,0.0,661.0,339.0,0.0,0.0
3,3.0,13.81792,17.646,15.104154880000001,9.641637780169965,0.0,664.0,336.0,0.0,0.0
4,4.0,13.39808,17.904,14.98416384,9.439039974143554,0.0,648.0,352.0,0.0,0.0
5,5.0,13.0645,18.1224609375,14.910655742187501,9.116475113411408,0.0,635.0,365.0,0.0,0.0
6,6.0,12.83752,18.27834375,14.872388082500002,9.287068570607529,0.0,626.0,374.0,0.0,0.0
7,7.0,12.8125,18.2958984375,14.8687744140625,9.111039721459472,0.0,625.0,375.0,0.0,0.0
8,8.0,12.938,18.20859375,14.888119687499998,9.038594666887473,0.0,630.0,370.0,0.0,0.0
9,9.0,12.41762,18.5831484375,14.828341619062499,8.985008577323018,0.0,609.0,391.0,0.0,0.0
10,10.0,13.0645,18.1224609375,14.910655742187501,9.168086188470328,0.0,635.0,365.0,0.0,0.0
11,11.0,12.009279999999999,18.9015,14.82130576,8.937530947947817,0.0,592.0,408.0,0.0,0.0
12,12.0,13.37218,17.920523437499998,14.9777452334375,9.329363918729946,0.0,647.0,353.0,0.0,0.0
13,13.0,11.79778,19.0755234375,14.832599013437498,9.130624548947441,0.0,583.0,417.0,0.0,0.0
14,14.0,13.502080000000001,17.838375,15.011110660000002,9.419330052619515,0.0,652.0,348.0,0.0,0.0
15,15.0,12.248079999999998,18.71259375,14.820956472499999,8.754231335327933,0.0,602.0,398.0,0.0,0.0
16,16.0,12.71282,18.3665859375,14.8555972903125,8.936567438611746,0.0,621.0,379.0,0.0,0.0
17,17.0,12.2,18.75,14.82,8.811308547632033,0.0,600.0,400.0,0.0,0.0
18,18.0,13.34632,17.93709375,14.971453907499999,9.241814351598778,0.0,646.0,354.0,0.0,0.0
19,19.0,12.17602,18.7687734375,14.8197141284375,8.892627558288526,0.0,599.0,401.0,0.0,0.0
20,20.0,12.88768,18.243375,14.87999854,8.904165913113166,0.0,628.0,372.0,0.0,0.0
21,21.0,12.12818,18.8064609375,14.8195272178125,8.854621005343395,0.0,597.0,403.0,0.0,0.0
22,22.0,12.51538,18.5102109375,14.835379572812501,9.088017032216479,0.0,613.0,387.0,0.0,0.0
23,23.0,12.8125,18.2958984375,14.8687744140625,8.948000048684214,0.0,625.0,375.0,0.0,0.0
24,24.0,12.41762,18.5831484375,14.828341619062499,8.6158528418161,0.0,609.0,391.0,0.0,0.0
25,25.0,12.71282,18.3665859375,14.8555972903125,9.005810353223572,0.0,621.0,379.0,0.0,0.0
26,26.0,12.49088,18.528375,14.833428060000001,8.579251059272123,0.0,612.0,388.0,0.0,0.0
27,27.0,12.589120000000001,18.456,14.84200192,9.037957589166728,0.0,616.0,384.0,0.0,0.0
28,28.0,12.663219999999999,18.4022109375,14.849775547187498,8.917272377340986,0.0,619.0,381.0,0.0,0.0
29,29.0,12.589120000000001,18.456,14.84200192,8.999904174041024,0.0,616.0,384.0,0.0,0.0
30,30.0,12.737680000000001,18.34884375,14.858699897500001,9.112503483761705,0.0,622.0,378.0,0.0,0.0
31,31.0,12.22402,18.7312734375,14.8204141215625,8.975827387399148,0.0,601.0,399.0,0.0,0.0
32,32.0,12.88768,18.243375,14.87999854,9.230973489633355,0.0,628.0,372.0,0.0,0.0
33,33.0,12.34472,18.63834375,14.824407757500001,8.760427680817509,0.0,606.0,394.0,0.0,0.0
34,34.0,12.564499999999999,18.4740234375,14.839666523437499,8.877268209329207,0.0,615.0,385.0,0.0,0.0
35,35.0,12.688,18.384375,14.852622499999999,8.943158788797835,0.0,620.0,380.0,0.0,0.0
36,36.0,12.663219999999999,18.4022109375,14.849775547187498,8.847006608935347,0.0,619.0,381.0,0.0,0.0
37,37.0,12.46642,18.5465859375,14.831604549687501,8.912823328041227,0.0,611.0,389.0,0.0,0.0
38,38.0,12.2,18.75,14.82,9.040013597800511,0.0,600.0,400.0,0.0,0.0
39,39.0,12.61378,18.4380234375,14.8444652365625,8.855466396625902,0.0,617.0,383.0,0.0,0.0
40,40.0,12.442,18.56484375,14.8299090625,9.131371551829323,0.0,610.0,390.0,0.0,0.0
41,41.0,12.17602,18.7687734375,14.8197141284375,8.979236645035245,0.0,599.0,401.0,0.0,0.0
42,42.0,12.63848,18.42009375,14.8470564525,8.90193985424505,0.0,618.0,382.0,0.0,0.0
43,43.0,12.663219999999999,18.4022109375,14.849775547187498,8.795716156426906,0.0,619.0,381.0,0.0,0.0
44,44.0,12.29632,18.675375,14.82242578,8.89482161371498,0.0,604.0,396.0,0.0,0.0
45,45.0,12.49088,18.528375,14.833428060000001,8.81439477666415,0.0,612.0,388.0,0.0,0.0
