,Day,Travel time on A,Travel time on B,Mean HDV travel time,Mean HDV Perceived travel time,Mean CAV travel time,HDV count on A,HDV count on B,CAV count on A,CAV count on B
0,0.0,10.22242,20.6043984375,15.2992074559375,14.894769678217477,0.0,511.0,489.0,0.0,0.0
1,1.0,18.415219999999998,15.7678359375,17.9360434846875,16.046434008810852,0.0,819.0,181.0,0.0,0.0
2,2.0,16.552,16.35,16.50352,14.32856156153223,0.0,760.0,240.0,0.0,0.0
3,3.0,15.31048,16.86384375,15.7485285775,13.166890374648158,0.0,718.0,282.0,0.0,0.0
4,4.0,14.302480000000003,17.37009375,15.2779811725,12.455940182657608,0.0,682.0,318.0,0.0,0.0
5,5.0,14.275220000000001,17.3850234375,15.2672472965625,12.366469405835147,0.0,681.0,319.0,0.0,0.0
6,6.0,13.712000000000002,17.709375,15.071107500000002,12.236693883809666,0.0,660.0,340.0,0.0,0.0
7,7.0,14.1125,17.4755859375,15.2055029296875,12.332525506535074,0.0,675.0,325.0,0.0,0.0
8,8.0,13.42402,17.8875234375,14.990709706562502,12.095982056523653,0.0,649.0,351.0,0.0,0.0
9,9.0,14.139520000000001,17.460375,15.21547702,12.424954514257047,0.0,676.0,324.0,0.0,0.0
10,10.0,13.192,18.0375,14.936380000000002,11.857287701507236,0.0,640.0,360.0,0.0,0.0
11,11.0,14.220820000000002,17.4150234375,15.246159303437501,12.56481288785099,0.0,679.0,321.0,0.0,0.0
12,12.0,13.03912,18.13959375,14.905893392499998,11.834648177327713,0.0,634.0,366.0,0.0,0.0
13,13.0,14.08552,17.49084375,15.1956555425,12.409737684267958,0.0,674.0,326.0,0.0,0.0
14,14.0,13.11538,18.0883359375,14.920563005312498,11.88408437625692,0.0,637.0,363.0,0.0,0.0
15,15.0,13.8445,17.6302734375,15.112734101562502,12.237335941089109,0.0,665.0,335.0,0.0,0.0
16,16.0,12.78752,18.3135,14.86528848,11.93291867660954,0.0,624.0,376.0,0.0,0.0
