,Day,Travel time on A,Travel time on B,Mean HDV travel time,Mean HDV Perceived travel time,Mean CAV travel time,HDV count on A,HDV count on B,CAV count on A,CAV count on B
0,0.0,9.841280000000001,21.048375,15.534484260000001,15.828527162714373,0.0,492.0,508.0,0.0,0.0
1,1.0,19.6205,15.4927734375,19.0219796484375,17.151911768355784,0.0,855.0,145.0,0.0,0.0
2,2.0,17.13682,16.1447109375,16.917563897187502,14.562703114346313,0.0,779.0,221.0,0.0,0.0
3,3.0,16.07072,16.536,16.18983168,13.593361061032951,0.0,744.0,256.0,0.0,0.0
4,4.0,15.082,16.97109375,15.629837187500002,12.903002480920026,0.0,710.0,290.0,0.0,0.0
5,5.0,14.577279999999998,17.223375,15.392277259999998,12.538924916044609,0.0,692.0,308.0,0.0,0.0
6,6.0,14.220820000000002,17.4150234375,15.246159303437501,12.365229385460518,0.0,679.0,321.0,0.0,0.0
7,7.0,14.08552,17.49084375,15.1956555425,12.276300199535864,0.0,674.0,326.0,0.0,0.0
8,8.0,14.058580000000001,17.5061484375,15.1859348790625,12.341518035493776,0.0,673.0,327.0,0.0,0.0
9,9.0,14.439380000000002,17.2961484375,15.333548520937502,12.311775257386884,0.0,687.0,313.0,0.0,0.0
10,10.0,13.79138,17.6617734375,15.0957025884375,12.240884851035739,0.0,663.0,337.0,0.0,0.0
11,11.0,14.549619999999999,17.2378359375,15.3802787246875,12.509072187189272,0.0,691.0,309.0,0.0,0.0
12,12.0,13.089920000000001,18.105375000000002,14.915545620000001,11.923242155553387,0.0,636.0,364.0,0.0,0.0
13,13.0,15.25312,16.890375,15.718100419999999,12.994834366345417,0.0,716.0,284.0,0.0,0.0
14,14.0,12.22402,18.7312734375,14.8204141215625,11.707657239298157,0.0,601.0,399.0,0.0,0.0
15,15.0,15.025279999999999,16.998375,15.601423739999998,12.83432470418505,0.0,708.0,292.0,0.0,0.0
16,16.0,12.96322,18.1912734375,14.8923717184375,11.826036561700876,0.0,631.0,369.0,0.0,0.0
17,17.0,14.248000000000001,17.4,15.25664,12.443014745350768,0.0,680.0,320.0,0.0,0.0
18,18.0,13.5805,17.7896484375,15.032656210937501,12.035637403907694,0.0,655.0,345.0,0.0,0.0
19,19.0,14.19368,17.43009375,15.2358052275,12.352880206054955,0.0,678.0,322.0,0.0,0.0
20,20.0,14.275220000000001,17.3850234375,15.2672472965625,12.305511813923635,0.0,681.0,319.0,0.0,0.0
21,21.0,13.871120000000001,17.61459375,15.121440232500001,12.17703477972591,0.0,666.0,334.0,0.0,0.0
22,22.0,14.031680000000001,17.5215,15.176340960000001,12.190286994987407,0.0,672.0,328.0,0.0,0.0
23,23.0,13.76488,17.67759375,15.0873772475,12.328990417100378,0.0,662.0,338.0,0.0,0.0
24,24.0,14.08552,17.49084375,15.1956555425,12.280317573045002,0.0,674.0,326.0,0.0,0.0
25,25.0,13.738420000000001,17.6934609375,15.0791788778125,12.019673249988852,0.0,661.0,339.0,0.0,0.0
26,26.0,14.1125,17.4755859375,15.2055029296875,12.451047167396377,0.0,675.0,325.0,0.0,0.0
27,27.0,13.632980000000002,17.7573984375,15.0476555240625,12.107521107964255,0.0,657.0,343.0,0.0,0.0
28,28.0,14.1125,17.4755859375,15.2055029296875,12.35343883191811,0.0,675.0,325.0,0.0,0.0
29,29.0,13.738420000000001,17.6934609375,15.0791788778125,12.112875901628632,0.0,661.0,339.0,0.0,0.0
30,30.0,14.00482,17.5368984375,15.166873805937499,12.27237397476722,0.0,671.0,329.0,0.0,0.0
31,31.0,13.897780000000001,17.5989609375,15.1302732521875,12.022768146774643,0.0,667.0,333.0,0.0,0.0
32,32.0,13.92448,17.583375,15.13923314,12.268316647540983,0.0,668.0,332.0,0.0,0.0
33,33.0,13.871120000000001,17.61459375,15.121440232500001,12.168276393887572,0.0,666.0,334.0,0.0,0.0
34,34.0,13.712000000000002,17.709375,15.071107500000002,12.08969777828924,0.0,660.0,340.0,0.0,0.0
35,35.0,13.8445,17.6302734375,15.112734101562502,12.1017512029381,0.0,665.0,335.0,0.0,0.0
36,36.0,14.466879999999998,17.2815,15.345041439999997,12.487657924266793,0.0,688.0,312.0,0.0,0.0
37,37.0,13.632980000000002,17.7573984375,15.0476555240625,11.956638675578914,0.0,657.0,343.0,0.0,0.0
38,38.0,13.632980000000002,17.7573984375,15.0476555240625,12.11775767971667,0.0,657.0,343.0,0.0,0.0
39,39.0,14.00482,17.5368984375,15.166873805937499,12.35686528219007,0.0,671.0,329.0,0.0,0.0
40,40.0,13.502080000000001,17.838375,15.011110660000002,12.006413607992561,0.0,652.0,348.0,0.0,0.0
41,41.0,14.521999999999998,17.25234375,15.368406562499999,12.570064243458074,0.0,690.0,310.0,0.0,0.0
42,42.0,14.1125,17.4755859375,15.2055029296875,12.335112048303081,0.0,675.0,325.0,0.0,0.0
